model,qn,dataset,fileName,recall without refinemet,search_time without refinemnt,qps,recall with 2k refinement,search_time with 2k refienement,qps with 2k refienement,construction time,memory
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-32-32-16,0.82925,0.035414695739746,5647.373098155379,0.91575,0.0621228218078613,3219.428773190258,31.312880039215088,919104
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-24-24-12,0.7905,0.0253267288208007,7896.795571788982,0.88775,0.0373029708862304,5361.503259619072,16.82192897796631,916332
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-48-48-48,0.955,0.062537670135498,3198.072450839109,0.955,0.0652961730957031,3062.966641350704,25.91032075881958,912956
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-24-24-24,0.8175,0.0534806251525878,3739.672066834883,0.88775,0.0768654346466064,2601.949770004064,23.611669778823853,915568
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-64-64-64,0.9775,0.0743663311004638,2689.389096388439,0.9775,0.0737361907958984,2712.37228071083,37.21625375747681,932284
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-96-96-96,0.99475,0.0984828472137451,2030.810498054795,0.99475,0.0966713428497314,2068.865437308401,49.73565363883972,943580
FLATNAV,200,millionSong_100k,FLATNAV-millionSong_100k-96-96-48,0.977,0.0555851459503173,3598.0835631656378,0.977,0.0548682212829589,3645.097204237531,45.208625078201294,944008
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-64-16,0.4325,0.0077896118164062,25675.22037218413,0.63625,0.0113730430603027,17585.442958366526,242.92082262039185,1210228
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-24-64,0.64925,0.0144729614257812,13818.871903004743,0.64925,0.0137562751770019,14538.819369822177,272.7254240512848,1204900
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-12-64,0.6045,0.0137689113616943,14525.476615123547,0.6045,0.0137264728546142,14570.385423722926,269.1853783130646,1208832
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-24-16,0.36225,0.0071930885314941,27804.468014584025,0.45175,0.0088074207305908,22708.12376492244,272.7254240512848,1204900
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-12-16,0.391,0.0065445899963378,30559.59198542805,0.5015,0.0096073150634765,20817.470716696447,269.1853783130646,1208832
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-24-8,0.36225,0.007192850112915,27805.389638370518,0.45175,0.0089995861053466,22223.24423132964,272.7254240512848,1204900
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-64-32,0.56175,0.00980806350708,20391.385094073605,0.63625,0.0114228725433349,17508.730771639082,242.92082262039185,1210228
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-48-32,0.55025,0.0090773105621337,22032.95773908019,0.61475,0.0109763145446777,18221.0521742908,231.3592128753662,1053112
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-48-16,0.42775,0.0074906349182128,26700.00636577758,0.61475,0.011216402053833,17831.02986502285,231.3592128753662,1053112
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-48-64,0.711,0.0162575244903564,12301.9959230961,0.711,0.0158843994140625,12590.970220941404,231.3592128753662,1053112
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-48-8,0.42775,0.0236449241638183,8458.47500352915,0.61475,0.0117337703704833,17044.819668800163,231.3592128753662,1053112
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-64-8,0.4325,0.0074577331542968,26817.80051150895,0.63625,0.0115218162536621,17358.37437404296,242.92082262039185,1210228
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-12-8,0.391,0.0062551498413085,31973.65452050617,0.5015,0.0094373226165771,21192.451304853093,269.1853783130646,1208832
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-24-32,0.404,0.0076017379760742,26309.772926859867,0.45175,0.0087678432464599,22810.62678450034,272.7254240512848,1204900
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-12-32,0.496,0.008695363998413,23000.762249458472,0.5015,0.0096814632415771,20658.034329056565,269.1853783130646,1208832
NSG,200,yi-128-ip_20_variants,NSG-yi-128-ip_20_variants-64-64,0.71725,0.0172865390777587,11569.695883042548,0.71725,0.0163760185241699,12212.980811227906,242.92082262039185,1210228
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-96-96-96,0.9775,0.0965340137481689,2071.808601284784,0.9775,0.1091828346252441,1831.789774340206,156.1515600681305,935956
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-64-64-64,0.94175,0.0441730022430419,4527.652408581838,0.94175,0.044274091720581,4517.314578969192,93.62980246543884,875200
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-48-48-48,0.9145,0.0268459320068359,7449.918294849023,0.9145,0.0290260314941406,6890.366671047444,54.24120807647705,847076
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-64-32-64,0.8305,0.0509853363037109,3922.69649470652,0.8555,0.0631582736968994,3166.6476661444667,173.37019848823547,870312
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-16-8-16,0.213,0.0058104991912841,34420.45053547249,0.219,0.0072617530822753,27541.55886794931,11.891935110092165,772520
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-16-16-16,0.27525,0.010038137435913,19924.014915801723,0.3365,0.0117678642272949,16995.43741642692,20.81448769569397,778776
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-24-24-24,0.473,0.0153532028198242,13026.597925336975,0.52825,0.0134415626525878,14879.22239171308,33.25817084312439,799084
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-32-16-32,0.60125,0.0132219791412353,15126.328506771011,0.64175,0.0167665481567382,11928.513736419998,44.68925356864929,810716
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-24-12-24,0.38575,0.0066156387329101,30231.39685743117,0.39375,0.0070898532867431,28209.328446043648,15.86164927482605,805908
HNSW,200,yi-128-ip_20_variants,HNSW-yi-128-ip_20_variants-48-24-48,0.718,0.0204510688781738,9779.439949637435,0.82675,0.0266244411468505,7511.894762292806,68.40537619590759,843944
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-96-96-48,0.8745,0.0183899402618408,10875.511130125886,0.8745,0.0170488357543945,11731.00632097108,51.818320989608765,836348
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-32-32-32,0.6155,0.0098099708557128,20387.4204053857,0.681,0.0115993022918701,17242.41639431872,14.367411136627195,788160
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-24-24-24,0.29325,0.0066301822662353,30165.08324643101,0.38625,0.0098440647125244,20316.810772845067,10.74794626235962,782512
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-48-48-48,0.86925,0.0153989791870117,12987.873908465968,0.86925,0.0140926837921142,14191.760983944916,22.355488777160645,788104
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-64-64-64,0.886,0.022334337234497,8954.821354227826,0.886,0.0210309028625488,9509.815213694592,27.78423857688904,807540
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-16-16-8,0.07875,0.0060477256774902,33070.28305605929,0.10275,0.0159811973571777,12514.706847680143,8.820894241333008,777964
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-64-64-32,0.77575,0.0117454528808593,17027.866190321532,0.83725,0.0136420726776123,14660.52884531362,25.205219268798828,811884
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-32-32-16,0.433,0.007948875427246,25160.791841631675,0.681,0.0111594200134277,17922.07836602145,12.841630697250366,789548
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-96-96-96,0.96875,0.0266211032867431,7512.836633619029,0.96875,0.0261569023132324,7646.165345000456,40.06642031669617,835964
