model,dataset,recall,query_latency,construction_time
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2645,8.794903755187988e-05,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.43025,0.000263671875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.32725,0.0001255345344543457,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2995,0.00012883305549621582,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.466,0.0003237664699554443,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4105,0.00022731781005859368,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.31025,0.00012883305549621582,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3775,0.00014909505844116211,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34225,0.00012883305549621582,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.54275,0.0005162811279296875,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.24875,0.00012883305549621582,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.28625,0.00012883305549621582,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.44275,0.000263671875,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34025,0.00012883305549621582,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3345,0.0001276230812072754,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.475,0.0003237664699554443,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.42975,0.00022731781005859368,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34,0.0001276230812072754,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4025,0.00014909505844116211,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.37275,0.0001276230812072754,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.54525,0.0005162811279296875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.29,0.0001276230812072754,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3205,0.0001276230812072754,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4545,0.000263671875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.36825,0.0001276230812072754,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3045,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.472,0.0003237664699554443,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.419,0.00022731781005859368,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3215,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.38525,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35225,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.546,0.0005162811279296875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.269,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.296,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.448,0.000263671875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35225,0.00015956997871398928,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.43875,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.515,0.0003237664699554443,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.494,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.44375,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.47725,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.46375,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5725,0.0005162811279296875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.42025,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4305,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5065,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.459,0.00031534433364868166,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.41475,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.508,0.0003237664699554443,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.479,0.00022731781005859368,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.42275,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.46375,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.44625,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.562,0.0005162811279296875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.39125,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4075,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.499,0.000263671875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.441,0.00019952774047851562,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35825,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.487,0.0003237664699554443,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.44425,0.00022731781005859368,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.372,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.41525,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.391,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.56125,0.0005162811279296875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.334,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35075,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.473,0.000263671875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.39425,0.00022392988204956055,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2835,0.00014521360397338868,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.46425,0.0003237664699554443,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.40475,0.00022731781005859368,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2995,0.00014521360397338868,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.37325,0.00014909505844116211,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3355,0.00014521360397338868,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.53825,0.0005162811279296875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.229,0.00014521360397338868,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.268,0.00014521360397338868,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.438,0.000263671875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.32925,0.00014521360397338868,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35075,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4875,0.0003237664699554443,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4405,0.00022731781005859368,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.357,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4085,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.382,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.55875,0.0005162811279296875,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.30675,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34125,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.46625,0.000263671875,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.38125,0.00019138574600219727,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4465,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5265,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.501,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4575,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.48425,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4715,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.58525,0.0005162811279296875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4315,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4435,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.52,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.471,0.00039546966552734376,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3045,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.472,0.0003237664699554443,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.419,0.00022731781005859368,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3215,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.38525,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35225,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.546,0.0005162811279296875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.269,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.296,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.448,0.000263671875,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.35225,0.00016149640083312988,699.7369530200958
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.28125,0.00010344147682189942,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4585,0.0003237664699554443,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4025,0.00022731781005859368,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.294,0.00010227680206298829,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3685,0.00014909505844116211,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.32775,8.345246315002442e-05,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.53775,0.0005162811279296875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2295,8.345246315002442e-05,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2645,8.345246315002442e-05,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.43025,0.000263671875,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.32725,0.0001255345344543457,558.7876403331757
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2995,0.00013100147247314454,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.466,0.0003237664699554443,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4105,0.00022731781005859368,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.31025,0.00013100147247314454,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3775,0.00014909505844116211,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34225,0.00013100147247314454,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.54275,0.0005162811279296875,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.24875,0.00013100147247314454,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.28625,0.00013100147247314454,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.44275,0.000263671875,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34025,0.00013100147247314454,579.5819466114044
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.352,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4775,0.0003237664699554443,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.43625,0.00022731781005859368,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3585,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.413,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.38075,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5485,0.0005162811279296875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.31825,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3435,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4625,0.000263671875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.37925,0.00019290804862976074,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2835,0.0001416480541229248,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.46425,0.0003237664699554443,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.40475,0.00022731781005859368,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2995,0.0001416480541229248,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.37325,0.00014909505844116211,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3355,0.0001416480541229248,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.53825,0.0005162811279296875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.229,0.0001416480541229248,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.268,0.0001416480541229248,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.438,0.000263671875,638.7894937992096
NSG+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.32925,0.0001416480541229248,638.7894937992096
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.25225,0.00011403799057006835,62.63779211044312
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.466,0.0003237664699554443,92.12802529335022
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.402,0.00022731781005859368,68.3658401966095
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2775,0.00011403799057006835,62.63779211044312
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.36575,0.00014909505844116211,74.51255106925964
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.32675,0.00011403799057006835,62.63779211044312
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.54225,0.0005162811279296875,109.62990760803224
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.19175,0.00011403799057006835,62.63779211044312
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.23675,0.00011403799057006835,62.63779211044312
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.437,0.000263671875,120.6065435409546
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.31375,0.0001255345344543457,62.63779211044312
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.29725,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.469,0.0003237664699554443,92.12802529335022
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.412,0.00022731781005859368,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.30825,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.38675,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3465,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.549,0.0005162811279296875,109.62990760803224
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.251,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.28425,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.44275,0.000263671875,120.6065435409546
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.342,0.0001500546932220459,77.2525987625122
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.72975,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.745,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.73925,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.7325,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.73825,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.7355,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.75725,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.728,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.72875,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.743,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.73675,0.001705094575881958,398.09361124038696
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.50625,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.58775,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.555,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.50825,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5495,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.528,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.62975,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.48825,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.49925,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.57775,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.52175,0.0012528228759765626,368.9285469055176
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.27425,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.47425,0.0003237664699554443,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.412,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.2985,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.3825,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.347,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5475,0.0005162811279296875,109.62990760803224
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.21775,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.259,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4475,0.00029596924781799316,120.6065435409546
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.33275,0.00029596924781799316,100.514262676239
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.34925,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.498,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4505,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.36525,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.429,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.396,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.5685,0.0005162811279296875,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.317,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.33825,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.47725,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.39175,0.00038330078125,166.13961029052734
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.41925,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.536,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.497,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.431,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.479,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.454,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.59025,0.0005162811279296875,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.39375,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.412,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.51125,0.000481034517288208,186.3953375816345
HNSW+FLATNAV,coco-nomic-768-normalized_20_variants_512_dim,0.4525,0.000481034517288208,186.3953375816345
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.17325,0.00027873992919921867,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.61225,0.002008887529373169,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.30325,0.0005046534538269043,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.238,0.00039156675338745115,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.19075,0.00014783501625061036,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.3825,0.00034785866737365725,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.1535,0.0001167750358581543,489.4034533500672
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.354,0.0003585624694824219,628.6592237949371
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.63375,0.002008887529373169,628.6592237949371
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.4305,0.0005046534538269043,628.6592237949371
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.38325,0.00039156675338745115,628.6592237949371
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.36375,0.0003585624694824219,628.6592237949371
NSG+HNSW,coco-nomic-768-normalized_20_variants_384_dim,0.4685,0.0003585624694824219,628.6592237949371
