model,dataset,recall,query_latency,construction_time
NSG,audio_rc_1.25,0.98925,0.00011133313179016113,93.96332359313963
NSG,audio_rc_1.25,0.99175,0.00013069629669189455,94.72318983078004
NSG,audio_rc_1.25,0.9925,0.0001220703125,96.98463153839111
NSG,audio_rc_1.25,0.99175,0.00010864257812499999,94.72318983078004
NSG,audio_rc_1.25,0.98925,0.00010137200355529785,93.96332359313963
NSG,audio_rc_1.25,0.971,7.958412170410157e-05,85.79540085792542
NSG,audio_rc_1.25,0.971,7.233262062072754e-05,85.79540085792542
NSG,audio_rc_1.25,0.9925,0.00012059807777404784,96.98463153839111
NSG,audio_rc_1.25,0.971,7.087230682373048e-05,85.79540085792542
NSG,audio_rc_1.25,0.9935,0.00014291644096374513,93.96332359313963
NSG,audio_rc_1.25,0.99175,0.0001174628734588623,94.72318983078004
NSG,audio_rc_1.25,0.99525,0.00018506169319152833,94.72318983078004
NSG,audio_rc_1.25,0.9865,0.0001203596591949463,85.79540085792542
NSG,audio_rc_1.25,0.99525,0.0001734757423400879,96.98463153839111
NSG,audio_rc_1.25,0.9925,0.00010909795761108399,96.98463153839111
NSG,audio_rc_1.25,0.98925,0.00011850118637084962,93.96332359313963
HNSW,audio_rc_1.25,0.94125,0.00013611316680908203,10.520544528961182
HNSW,audio_rc_1.25,0.91825,0.00012691855430603026,7.065272092819214
HNSW,audio_rc_1.25,0.99375,0.00014421582221984863,9.53351616859436
HNSW,audio_rc_1.25,0.9965,0.00016240477561950683,10.55440902709961
HNSW,audio_rc_1.25,0.99975,0.0006841230392456055,29.66286444664001
HNSW,audio_rc_1.25,0.975,0.0001223742961883545,8.799340009689331
HNSW,audio_rc_1.25,0.86075,8.389472961425781e-05,7.908073663711548
FLATNAV,audio_rc_1.25,0.93825,9.259223937988282e-05,3.1268556118011475
FLATNAV,audio_rc_1.25,0.9945,0.00022369623184204102,10.41086220741272
FLATNAV,audio_rc_1.25,0.974,0.00016252160072326662,10.207455158233644
FLATNAV,audio_rc_1.25,0.93825,9.586095809936523e-05,2.8936421871185303
FLATNAV,audio_rc_1.25,0.986,0.00013565421104431153,10.866047143936155
FLATNAV,audio_rc_1.25,0.954,8.103966712951661e-05,2.9470129013061523
FLATNAV,audio_rc_1.25,0.98175,0.00012856721878051758,5.366013288497925
FLATNAV,audio_rc_1.25,0.893,8.707404136657714e-05,2.5078649520874023
FLATNAV,audio_rc_1.25,0.97225,0.00013414740562438964,6.79718017578125
FLATNAV,audio_rc_1.25,0.96925,0.00020874500274658202,7.028177738189697
FLATNAV,audio_rc_1.25,0.954,8.635520935058595e-05,3.2796072959899902
NSG,glove_rc_2.0,0.8175,9.05752182006836e-05,1283.2270011901855
NSG,glove_rc_2.0,0.85925,0.00010260581970214844,1261.0856447219849
NSG,glove_rc_2.0,0.8175,9.000420570373534e-05,1283.2270011901855
NSG,glove_rc_2.0,0.86975,0.00015418529510498048,1331.6799659729004
NSG,glove_rc_2.0,0.85925,0.00010333895683288574,1261.0856447219849
NSG,glove_rc_2.0,0.8175,8.758187294006347e-05,1283.2270011901855
NSG,glove_rc_2.0,0.8785,0.00014513969421386719,1261.0856447219849
NSG,glove_rc_2.0,0.85175,0.0001258552074432373,1283.2270011901855
NSG,glove_rc_2.0,0.832,0.00014047980308532713,1331.6799659729004
NSG,glove_rc_2.0,0.832,0.0001292109489440918,1331.6799659729004
NSG,glove_rc_2.0,0.832,0.00011155247688293458,1331.6799659729004
NSG,glove_rc_2.0,0.84625,0.0001108872890472412,1234.3364753723145
NSG,glove_rc_2.0,0.85925,0.00010174989700317384,1261.0856447219849
NSG,glove_rc_2.0,0.87025,0.00015853404998779298,1234.3364753723145
NSG,glove_rc_2.0,0.84625,0.00010805010795593263,1234.3364753723145
NSG,glove_rc_2.0,0.84625,0.00010966300964355471,1234.3364753723145
HNSW,glove_rc_2.0,0.78775,0.00011499404907226562,713.1025214195251
HNSW,glove_rc_2.0,0.675,8.36634635925293e-05,514.6898136138916
HNSW,glove_rc_2.0,0.899,0.00020027518272399902,2866.031960010529
HNSW,glove_rc_2.0,0.75425,8.186936378479005e-05,309.19156527519226
HNSW,glove_rc_2.0,0.94375,0.00038620471954345706,12788.083030223846
HNSW,glove_rc_2.0,0.909,0.00013597607612609864,5354.66826415062
HNSW,glove_rc_2.0,0.85675,0.00014783143997192384,1253.3968381881714
FLATNAV,glove_rc_2.0,0.83025,8.534431457519531e-05,256.7209060192108
FLATNAV,glove_rc_2.0,0.782,0.0001036834716796875,208.9508957862854
FLATNAV,glove_rc_2.0,0.7095,8.164048194885254e-05,129.22417950630188
FLATNAV,glove_rc_2.0,0.782,9.349465370178224e-05,210.0297782421112
FLATNAV,glove_rc_2.0,0.86775,0.00010082244873046875,457.5438332557678
FLATNAV,glove_rc_2.0,0.83275,0.00017176151275634765,300.4156901836395
FLATNAV,glove_rc_2.0,0.8615,0.00012401700019836425,294.3904459476471
FLATNAV,glove_rc_2.0,0.8435,0.00011869072914123535,411.09686970710754
FLATNAV,glove_rc_2.0,0.3825,9.67752933502197e-05,59.0438244342804
FLATNAV,glove_rc_2.0,0.8865,0.00022324323654174805,810.6814558506012
FLATNAV,glove_rc_2.0,0.7095,9.710788726806641e-05,141.79497575759888
NSG,yandex-200-cosine_20_variants_rc_1.25,0.24675,0.00021243453025817873,2002.5843906402588
NSG,yandex-200-cosine_20_variants_rc_1.25,0.1695,0.00016778826713562012,1809.4024438858032
NSG,yandex-200-cosine_20_variants_rc_1.25,0.24075,0.0002690887451171875,1809.4024438858032
NSG,yandex-200-cosine_20_variants_rc_1.25,0.2985,0.0002630627155303955,1844.2837781906128
NSG,yandex-200-cosine_20_variants_rc_1.25,0.2715,0.0003885912895202637,2033.915476322174
NSG,yandex-200-cosine_20_variants_rc_1.25,0.2715,0.000387648344039917,2033.915476322174
NSG,yandex-200-cosine_20_variants_rc_1.25,0.333,0.0003158378601074219,2002.5843906402588
NSG,yandex-200-cosine_20_variants_rc_1.25,0.39325,0.00038459181785583497,1844.2837781906128
NSG,yandex-200-cosine_20_variants_rc_1.25,0.2985,0.0002659225463867187,1844.2837781906128
NSG,yandex-200-cosine_20_variants_rc_1.25,0.24675,0.0002114415168762207,2002.5843906402588
NSG,yandex-200-cosine_20_variants_rc_1.25,0.24675,0.00021219849586486816,2002.5843906402588
NSG,yandex-200-cosine_20_variants_rc_1.25,0.2715,0.00038632035255432124,2033.915476322174
NSG,yandex-200-cosine_20_variants_rc_1.25,0.2985,0.00026481509208679197,1844.2837781906128
NSG,yandex-200-cosine_20_variants_rc_1.25,0.1695,0.0001739180088043213,1809.4024438858032
NSG,yandex-200-cosine_20_variants_rc_1.25,0.1695,0.00017577171325683594,1809.4024438858032
NSG,yandex-200-cosine_20_variants_rc_1.25,0.356,0.0005497169494628907,2033.915476322174
HNSW,yandex-200-cosine_20_variants_rc_1.25,0.184,0.00022214412689208987,293.9710519313812
HNSW,yandex-200-cosine_20_variants_rc_1.25,0.06325,7.96651840209961e-05,133.2525236606598
HNSW,yandex-200-cosine_20_variants_rc_1.25,0.63,0.0015892350673675538,1470.8861241340635
HNSW,yandex-200-cosine_20_variants_rc_1.25,0.327,0.0006846702098846435,1049.2473366260529
HNSW,yandex-200-cosine_20_variants_rc_1.25,0.287,0.0005811333656311035,774.0841405391693
HNSW,yandex-200-cosine_20_variants_rc_1.25,0.11975,0.00013567328453063966,165.16006135940552
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.37175,0.00036754727363586426,421.5009346008301
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.2085,0.00032583594322204584,186.4766445159912
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.5005,0.0007879865169525147,504.9270718097687
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.2085,0.0004843616485595703,251.8998703956604
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.1505,0.0001589667797088623,94.4834713935852
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.1505,0.00024825453758239743,155.75855684280396
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.252,0.00027606844902038573,238.60293793678284
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.29325,0.0003304600715637207,433.7387089729309
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.10875,0.0001316821575164795,71.86217641830444
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.38025,0.00045420050621032716,304.2256367206573
FLATNAV,yandex-200-cosine_20_variants_rc_1.25,0.28075,0.0003095221519470215,225.85610222816467
NSG,deep_rc_1.5,0.46875,0.000602489709854126,2238.0428173542023
NSG,deep_rc_1.5,0.26325,0.00019104719161987306,1785.8997881412506
NSG,deep_rc_1.5,0.55575,0.000505586862564087,2493.207882165909
NSG,deep_rc_1.5,0.26325,0.00018023014068603514,1785.8997881412506
NSG,deep_rc_1.5,0.26325,0.00018143057823181153,1785.8997881412506
NSG,deep_rc_1.5,0.46875,0.000599513053894043,2238.0428173542023
NSG,deep_rc_1.5,0.46825,0.00035890936851501465,2493.207882165909
NSG,deep_rc_1.5,0.48875,0.0005067920684814453,2207.001584291458
NSG,deep_rc_1.5,0.401,0.0003591513633728027,2207.001584291458
NSG,deep_rc_1.5,0.46875,0.0006030356884002686,2238.0428173542023
NSG,deep_rc_1.5,0.54675,0.0008019506931304932,2238.0428173542023
NSG,deep_rc_1.5,0.327,0.0002587473392486572,1785.8997881412506
NSG,deep_rc_1.5,0.401,0.0003890752792358398,2207.001584291458
NSG,deep_rc_1.5,0.46825,0.0003582203388214111,2493.207882165909
NSG,deep_rc_1.5,0.401,0.0003650391101837158,2207.001584291458
NSG,deep_rc_1.5,0.46825,0.00035763621330261227,2493.207882165909
HNSW,deep_rc_1.5,0.8295,0.001737276315689087,2112.2413289546967
HNSW,deep_rc_1.5,0.564,0.0006314969062805176,1146.8976666927338
HNSW,deep_rc_1.5,0.19575,0.00016712427139282227,247.54651641845703
HNSW,deep_rc_1.5,0.47925,0.0006005930900573731,1207.139489889145
HNSW,deep_rc_1.5,0.12325,0.000102238655090332,245.0808882713318
HNSW,deep_rc_1.5,0.33075,0.0004049074649810791,479.59471249580383
HNSW,deep_rc_1.5,0.2215,0.0003023326396942138,441.1025397777557
FLATNAV,deep_rc_1.5,0.5075,0.0002642965316772461,300.4597451686859
FLATNAV,deep_rc_1.5,0.26675,0.00012429952621459961,118.1778643131256
FLATNAV,deep_rc_1.5,0.319,0.0002493894100189209,182.7435932159424
FLATNAV,deep_rc_1.5,0.6395,0.0004580175876617432,523.3377969264984
FLATNAV,deep_rc_1.5,0.5025,0.0004601979255676269,430.8865728378296
FLATNAV,deep_rc_1.5,0.17125,0.00015682816505432128,68.15793037414551
FLATNAV,deep_rc_1.5,0.4145,0.0003155875205993652,267.3901152610779
FLATNAV,deep_rc_1.5,0.26675,0.0001736605167388916,118.11417055130003
FLATNAV,deep_rc_1.5,0.4345,0.0002880740165710449,358.74295377731323
FLATNAV,deep_rc_1.5,0.3785,0.00025588274002075195,284.476731300354
FLATNAV,deep_rc_1.5,0.319,0.0002721226215362549,196.41330432891849
NSG,audio_rc_2.0,0.99375,0.0001583397388458252,60.60039782524109
NSG,audio_rc_2.0,0.986,0.00011039257049560545,94.11541795730592
NSG,audio_rc_2.0,0.98725,0.00011468887329101562,95.1125648021698
NSG,audio_rc_2.0,0.98775,0.0001119828224182129,60.60039782524109
NSG,audio_rc_2.0,0.985,0.00012505888938903808,85.72684979438782
NSG,audio_rc_2.0,0.986,0.00010975480079650881,94.11541795730592
NSG,audio_rc_2.0,0.98775,0.00011019945144653317,60.60039782524109
NSG,audio_rc_2.0,0.98725,0.00011460423469543458,95.1125648021698
NSG,audio_rc_2.0,0.96625,7.170677185058594e-05,85.72684979438782
NSG,audio_rc_2.0,0.99275,0.00016541838645935054,94.11541795730592
NSG,audio_rc_2.0,0.98725,0.00011188745498657227,95.1125648021698
NSG,audio_rc_2.0,0.96625,8.411288261413575e-05,85.72684979438782
NSG,audio_rc_2.0,0.986,0.00011484384536743164,94.11541795730592
NSG,audio_rc_2.0,0.98775,0.00016952991485595705,60.60039782524109
NSG,audio_rc_2.0,0.96625,8.675456047058105e-05,85.72684979438782
NSG,audio_rc_2.0,0.9935,0.00016951560974121094,95.1125648021698
HNSW,audio_rc_2.0,0.9935,0.0003328442573547363,25.661641836166385
HNSW,audio_rc_2.0,0.95325,0.0001336669921875,11.2772696018219
HNSW,audio_rc_2.0,0.9965,0.0009372591972351074,43.81953358650208
HNSW,audio_rc_2.0,0.92325,0.00012169837951660158,7.606474161148071
HNSW,audio_rc_2.0,0.98975,0.00026398658752441406,20.48956060409546
HNSW,audio_rc_2.0,0.979,0.00014057040214538575,11.246463060379028
HNSW,audio_rc_2.0,0.86875,8.489608764648437e-05,8.053938150405884
FLATNAV,audio_rc_2.0,0.986,0.00013981103897094726,10.547929525375366
FLATNAV,audio_rc_2.0,0.97425,0.00012459397315979005,5.6878321170806885
FLATNAV,audio_rc_2.0,0.9225,8.705615997314453e-05,2.96559476852417
FLATNAV,audio_rc_2.0,0.977,0.0001503288745880127,10.180670499801636
FLATNAV,audio_rc_2.0,0.87025,6.0753822326660155e-05,1.444092035293579
FLATNAV,audio_rc_2.0,0.948,0.00010237693786621093,3.9354031085968018
FLATNAV,audio_rc_2.0,0.9225,9.513497352600098e-05,3.173696756362915
FLATNAV,audio_rc_2.0,0.98575,0.00012698888778686526,5.56040096282959
FLATNAV,audio_rc_2.0,0.9905,0.000228421688079834,10.15533709526062
FLATNAV,audio_rc_2.0,0.948,0.00011329174041748046,4.331089019775391
FLATNAV,audio_rc_2.0,0.96875,0.00010785937309265138,5.647689580917358
NSG,yahoomusic_20_variants_rc_1.5,0.555,0.0002556276321411133,642.3775656223297
NSG,yahoomusic_20_variants_rc_1.5,0.6805,0.00010755538940429689,155.21679377555847
NSG,yahoomusic_20_variants_rc_1.5,0.6475,0.00014075279235839844,215.10313773155207
NSG,yahoomusic_20_variants_rc_1.5,0.53175,7.56216049194336e-05,155.21679377555847
NSG,yahoomusic_20_variants_rc_1.5,0.52225,0.00010154008865356448,222.09123611450195
NSG,yahoomusic_20_variants_rc_1.5,0.53175,7.511138916015625e-05,155.21679377555847
NSG,yahoomusic_20_variants_rc_1.5,0.52225,0.00010312914848327637,222.09123611450195
NSG,yahoomusic_20_variants_rc_1.5,0.53175,7.427811622619628e-05,155.21679377555847
NSG,yahoomusic_20_variants_rc_1.5,0.665,0.00014559149742126464,222.09123611450195
NSG,yahoomusic_20_variants_rc_1.5,0.51375,9.797096252441408e-05,215.10313773155207
NSG,yahoomusic_20_variants_rc_1.5,0.555,0.0002367210388183594,642.3775656223297
NSG,yahoomusic_20_variants_rc_1.5,0.676,0.00034014344215393066,642.3775656223297
NSG,yahoomusic_20_variants_rc_1.5,0.52225,0.00010099172592163085,222.09123611450195
NSG,yahoomusic_20_variants_rc_1.5,0.51375,0.00010293602943420409,215.10313773155207
NSG,yahoomusic_20_variants_rc_1.5,0.51375,9.75489616394043e-05,215.10313773155207
NSG,yahoomusic_20_variants_rc_1.5,0.555,0.00024108886718749998,642.3775656223297
HNSW,yahoomusic_20_variants_rc_1.5,0.641,0.0003466510772705079,53.989606857299805
HNSW,yahoomusic_20_variants_rc_1.5,0.718,0.0005361104011535644,76.47194790840149
HNSW,yahoomusic_20_variants_rc_1.5,0.34,0.00012033939361572266,15.01496696472168
HNSW,yahoomusic_20_variants_rc_1.5,0.485,0.00022278070449829104,35.43452310562134
HNSW,yahoomusic_20_variants_rc_1.5,0.375,0.00014731168746948242,24.33985209465027
HNSW,yahoomusic_20_variants_rc_1.5,0.256,9.559631347656251e-05,15.802295446395874
HNSW,yahoomusic_20_variants_rc_1.5,0.89475,0.0012709903717041016,125.81907200813292
FLATNAV,yahoomusic_20_variants_rc_1.5,0.745,0.0002155900001525879,27.415433883666992
FLATNAV,yahoomusic_20_variants_rc_1.5,0.71575,0.00020097732543945313,48.59205341339111
FLATNAV,yahoomusic_20_variants_rc_1.5,0.5675,0.00012206554412841797,14.072558403015137
FLATNAV,yahoomusic_20_variants_rc_1.5,0.6395,0.0001452338695526123,26.999420404434204
FLATNAV,yahoomusic_20_variants_rc_1.5,0.6335,0.0002580690383911133,38.95284080505371
FLATNAV,yahoomusic_20_variants_rc_1.5,0.8355,0.0003039264678955078,45.80291152000427
FLATNAV,yahoomusic_20_variants_rc_1.5,0.53575,0.00034333586692810055,25.4616334438324
FLATNAV,yahoomusic_20_variants_rc_1.5,0.53575,0.00014840722084045408,13.836438655853271
FLATNAV,yahoomusic_20_variants_rc_1.5,0.59625,0.0001913619041442871,42.16415572166443
FLATNAV,yahoomusic_20_variants_rc_1.5,0.44925,0.00010336995124816894,7.506662368774414
FLATNAV,yahoomusic_20_variants_rc_1.5,0.5675,0.00013956546783447266,20.30536460876465
NSG,deep_rc_1.25,0.222,0.00022053003311157227,1769.1818342208862
NSG,deep_rc_1.25,0.222,0.000219038724899292,1769.1818342208862
NSG,deep_rc_1.25,0.43175,0.0003783249855041504,2487.8456678390503
NSG,deep_rc_1.25,0.43175,0.00038786649703979496,2487.8456678390503
NSG,deep_rc_1.25,0.36975,0.00039101600646972655,1950.9401710033417
NSG,deep_rc_1.25,0.43175,0.00038692712783813474,2487.8456678390503
NSG,deep_rc_1.25,0.36975,0.00039631247520446775,1950.9401710033417
NSG,deep_rc_1.25,0.516,0.0008197784423828124,2214.395750284195
NSG,deep_rc_1.25,0.418,0.0005975019931793212,2214.395750284195
NSG,deep_rc_1.25,0.449,0.0005498325824737548,1950.9401710033417
NSG,deep_rc_1.25,0.36975,0.0004014313220977783,1950.9401710033417
NSG,deep_rc_1.25,0.418,0.0005991542339324951,2214.395750284195
NSG,deep_rc_1.25,0.28275,0.00031606197357177736,1769.1818342208862
NSG,deep_rc_1.25,0.222,0.00021906375885009767,1769.1818342208862
NSG,deep_rc_1.25,0.418,0.0006145906448364258,2214.395750284195
NSG,deep_rc_1.25,0.52325,0.0005372142791748046,2487.8456678390503
HNSW,deep_rc_1.25,0.4235,0.0005677068233489991,1207.7781915664673
HNSW,deep_rc_1.25,0.53525,0.0006856226921081542,1141.760933160782
HNSW,deep_rc_1.25,0.09875,0.0001295149326324463,243.5703241825104
HNSW,deep_rc_1.25,0.28225,0.00035730361938476565,487.2671744823456
HNSW,deep_rc_1.25,0.1675,0.0002142298221588135,245.4790415763855
HNSW,deep_rc_1.25,0.8085,0.0022740447521209716,2093.711766719818
HNSW,deep_rc_1.25,0.211,0.00030413746833801264,441.2831647396088
FLATNAV,deep_rc_1.25,0.13525,0.00014759063720703124,70.87254047393799
FLATNAV,deep_rc_1.25,0.2265,0.00018109440803527833,117.3068461418152
FLATNAV,deep_rc_1.25,0.473,0.00025728344917297363,302.54748153686523
FLATNAV,deep_rc_1.25,0.3485,0.00030607581138610837,283.876924276352
FLATNAV,deep_rc_1.25,0.2265,0.00015398979187011719,121.08154368400574
FLATNAV,deep_rc_1.25,0.27475,0.00022598624229431153,189.85433173179624
FLATNAV,deep_rc_1.25,0.387,0.00018811941146850585,175.95594429969788
FLATNAV,deep_rc_1.25,0.47525,0.0003546023368835449,428.41700410842896
FLATNAV,deep_rc_1.25,0.27475,0.0001871359348297119,165.30806803703308
FLATNAV,deep_rc_1.25,0.6115,0.0004137003421783447,648.939252614975
FLATNAV,deep_rc_1.25,0.3845,0.00024277448654174807,387.1403856277466
NSG,sift_rc_2.0,0.9455,0.00026430487632751466,1680.8082973957062
NSG,sift_rc_2.0,0.96775,0.00038709640502929685,1680.8082973957062
NSG,sift_rc_2.0,0.9655,0.00024909615516662594,1970.635501384735
NSG,sift_rc_2.0,0.91625,0.00023876428604125978,1306.6785230636597
NSG,sift_rc_2.0,0.9805,0.0003844773769378662,1970.635501384735
NSG,sift_rc_2.0,0.96575,0.0001815164089202881,1707.4302921295166
NSG,sift_rc_2.0,0.9455,0.0002415263652801514,1680.8082973957062
NSG,sift_rc_2.0,0.9455,0.0002510738372802734,1680.8082973957062
NSG,sift_rc_2.0,0.8765,0.00016562819480895997,1306.6785230636597
NSG,sift_rc_2.0,0.8765,0.00016556620597839354,1306.6785230636597
NSG,sift_rc_2.0,0.9655,0.00026584029197692873,1970.635501384735
NSG,sift_rc_2.0,0.8765,0.00016548752784729004,1306.6785230636597
NSG,sift_rc_2.0,0.98,0.0002643108367919922,1707.4302921295166
NSG,sift_rc_2.0,0.96575,0.0001822948455810547,1707.4302921295166
NSG,sift_rc_2.0,0.9655,0.00026563644409179684,1970.635501384735
NSG,sift_rc_2.0,0.96575,0.00018335342407226562,1707.4302921295166
HNSW,sift_rc_2.0,0.88825,0.00019199013710021972,291.0867314338684
HNSW,sift_rc_2.0,0.9815,0.00044187545776367185,762.0751132965088
HNSW,sift_rc_2.0,0.99825,0.0016782355308532714,1413.7397720813751
HNSW,sift_rc_2.0,0.95675,0.00020918965339660647,350.9680542945862
HNSW,sift_rc_2.0,0.7115,0.00014215230941772461,139.9904808998108
HNSW,sift_rc_2.0,0.628,0.0001040172576904297,143.46391916275024
HNSW,sift_rc_2.0,0.811,0.00014060735702514648,243.2992303371429
FLATNAV,sift_rc_2.0,0.951,0.00023437142372131342,370.3824188709259
FLATNAV,sift_rc_2.0,0.9805,0.0003555428981781005,311.36630845069885
FLATNAV,sift_rc_2.0,0.904,0.00013145685195922852,158.56918811798096
FLATNAV,sift_rc_2.0,0.5895,0.0001024019718170166,45.48955750465393
FLATNAV,sift_rc_2.0,0.82575,0.0001024937629699707,81.85484218597412
FLATNAV,sift_rc_2.0,0.7595,0.0001410841941833496,87.58770656585693
FLATNAV,sift_rc_2.0,0.94525,0.0001943230628967285,200.63912510871887
FLATNAV,sift_rc_2.0,0.88875,0.00018352031707763672,198.0885558128357
FLATNAV,sift_rc_2.0,0.82575,0.0001518416404724121,89.15439057350159
FLATNAV,sift_rc_2.0,0.914,0.00022159695625305174,286.84698724746704
FLATNAV,sift_rc_2.0,0.7595,0.00011106133460998535,68.49354553222656
NSG,llama-128-ip_20_variants_rc_2.0,0.992,8.025407791137696e-05,356.153591632843
NSG,llama-128-ip_20_variants_rc_2.0,0.996,0.00010485291481018066,345.7458052635193
NSG,llama-128-ip_20_variants_rc_2.0,0.99875,0.00013994455337524415,364.6557819843292
NSG,llama-128-ip_20_variants_rc_2.0,0.999,0.00014948725700378418,345.7458052635193
NSG,llama-128-ip_20_variants_rc_2.0,0.992,9.008169174194336e-05,356.153591632843
NSG,llama-128-ip_20_variants_rc_2.0,0.996,0.00010728240013122558,345.7458052635193
NSG,llama-128-ip_20_variants_rc_2.0,0.996,0.00011487126350402832,345.7458052635193
NSG,llama-128-ip_20_variants_rc_2.0,0.95725,6.113886833190918e-05,292.0628423690796
NSG,llama-128-ip_20_variants_rc_2.0,0.996,0.00010634422302246094,364.6557819843292
NSG,llama-128-ip_20_variants_rc_2.0,0.99675,0.00011706829071044921,356.153591632843
NSG,llama-128-ip_20_variants_rc_2.0,0.992,8.629441261291505e-05,356.153591632843
NSG,llama-128-ip_20_variants_rc_2.0,0.97525,8.069515228271484e-05,292.0628423690796
NSG,llama-128-ip_20_variants_rc_2.0,0.996,0.00010462760925292971,364.6557819843292
NSG,llama-128-ip_20_variants_rc_2.0,0.95725,5.637288093566895e-05,292.0628423690796
NSG,llama-128-ip_20_variants_rc_2.0,0.95725,5.5478811264038084e-05,292.0628423690796
NSG,llama-128-ip_20_variants_rc_2.0,0.996,0.00010630726814270019,364.6557819843292
HNSW,llama-128-ip_20_variants_rc_2.0,0.99875,0.000328996181488037,215.04443216323853
HNSW,llama-128-ip_20_variants_rc_2.0,0.97675,7.284164428710937e-05,47.69141960144043
HNSW,llama-128-ip_20_variants_rc_2.0,0.828,9.485363960266114e-05,53.489813566207886
HNSW,llama-128-ip_20_variants_rc_2.0,1.0,0.0007505667209625244,298.77321434021
HNSW,llama-128-ip_20_variants_rc_2.0,0.942,7.465243339538573e-05,41.52233457565308
HNSW,llama-128-ip_20_variants_rc_2.0,0.92275,8.005499839782716e-05,47.47771263122559
HNSW,llama-128-ip_20_variants_rc_2.0,0.995,0.00024885535240173337,169.27789759635925
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.95925,9.156465530395508e-05,16.91785740852356
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.89275,6.618261337280273e-05,10.491814374923706
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.9745,9.919047355651855e-05,22.15173363685608
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.99525,0.00016782045364379882,103.90458250045776
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.98975,0.00010773777961730957,35.3517062664032
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.9745,8.718013763427735e-05,24.679133415222168
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.98975,0.00012797951698303222,64.03484201431274
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.95925,0.00012030720710754394,27.24850606918335
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.99675,0.0001512908935546875,43.76271319389343
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.98375,0.00014559268951416018,44.364497661590576
FLATNAV,llama-128-ip_20_variants_rc_2.0,0.9995,0.00025857210159301757,94.45531678199768
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.72675,0.00041009902954101566,2650.314401865005
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.565,0.0002642834186553955,2194.37854719162
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.67175,0.00029080510139465335,2711.752013683319
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.6725,0.0003050792217254639,2650.314401865005
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.72625,0.0004000687599182129,2711.752013683319
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.565,0.0002634537220001221,2194.37854719162
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.71425,0.00043033242225646977,2381.8247566223145
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.64025,0.00029677271842956546,2381.8247566223145
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.67175,0.00029786109924316405,2711.752013683319
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.565,0.0002637839317321777,2194.37854719162
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.64025,0.0002977967262268066,2381.8247566223145
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.67175,0.0002990806102752686,2711.752013683319
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.63325,0.0003661155700683594,2194.37854719162
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.6725,0.00030440688133239743,2650.314401865005
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.64025,0.00030144810676574707,2381.8247566223145
NSG,laion-clip-512-normalized_20_variants_rc_2.0,0.6725,0.00029425978660583494,2650.314401865005
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.74025,0.0007596969604492188,1456.912893295288
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.31275,0.00016373157501220703,302.09800934791565
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.40725,0.00025306344032287597,291.0615644454956
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.67675,0.0004820847511291504,941.7881038188934
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.53775,0.00031273961067199705,628.1914610862732
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.8575,0.0016248655319213868,1639.4546160697937
HNSW,laion-clip-512-normalized_20_variants_rc_2.0,0.451,0.00021645903587341308,367.5371489524841
FLATNAV,laion-clip-512-normalized_20_variants_rc_2.0,0.77475,0.0006516969203948975,651.9400370121002
