model,dataset,recall,query_latency,construction_time
FLATNAV,deep_10k,0.9645,6.227850914001466e-05,0.746161699295044
FLATNAV,deep_10k,0.9005,4.614830017089844e-05,0.2928254604339599
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.92075,0.0001284348964691162,109.74617028236388
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.9875,0.0003251922130584717,141.66717505455017
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.99625,0.0005158412456512453,141.66717505455017
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.969,0.0002668642997741699,194.05352544784543
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.9855,0.00030383110046386716,131.6716935634613
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.95775,0.00018746376037597656,109.74617028236388
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.969,0.00026312828063964846,194.05352544784543
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.9855,0.0002978944778442383,131.6716935634613
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.969,0.0002643990516662597,194.05352544784543
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.92075,0.00012688636779785157,109.74617028236388
NSG,arxiv-nomic-768-normalized_20_variants_50k,0.98775,0.0003779804706573486,194.05352544784543
